Best_dup0,EW_dup0,MV_dup0,EG_dup0,ONS_dup0
1.0,1.0,1.0,1.0,1.0
1.07895,1.0074825,1.009434868298492,1.0074825,1.0074825
1.1052655905,1.00697288176875,1.0129223231322073,1.0069770090175747,1.005666649987898
1.1369425023237298,1.006626315268608,1.0130926587281626,1.006641057115199,1.0003785409387582
1.2316839210423662,1.0128475455153887,1.0100229995013676,1.0128488665274455,1.0151437945850332
1.2917654627108128,1.014479918142911,1.0147057338245467,1.014490904254685,1.01101956275234
1.3316035095808143,1.008728380606995,1.011572450665224,1.0087495915196119,0.9964682185348912
1.4526595846368062,1.007470552356844,1.0139407100426805,1.007462050661056,1.011787193353174
1.5243919149261718,1.0127046417292689,1.017982219857077,1.01269189821466,1.0180622383743216
1.6836603821976581,1.0154456956262161,1.0186594749624203,1.0154369473657159,1.0169709784270513
1.8656809061170467,1.0199929178648799,1.0300508916864484,1.0200011658927564,1.0193249226168308
1.9868382241602878,1.0173916525929583,1.0288386651784045,1.0173973878081743,1.0130122674827713
2.073225950146777,1.0194012837156217,1.0272227192759777,1.019371356567101,1.0220036587985615
2.1030182070503862,1.0157447479443384,1.0251213385485742,1.0157061353288845,1.0216660216134863
2.1317454357586945,1.0129223883016476,1.0214302751197075,1.0128807190104274,1.0184850942408679
2.1853161985593106,1.0094739503041408,1.0191620857758423,1.0094461476061543,1.0109568678746796
2.238878298585999,1.0004172865133287,1.0135110043423932,1.0004091168644278,0.9872197530210971
2.462766128444599,1.0115374804403057,1.0243695712970138,1.011495287564015,1.0166583446331554
2.538028261329866,1.0155111368426353,1.0283795324479947,1.0154667580066792,1.0207166983380342
2.768760410567364,1.0157060585636237,1.030472091140316,1.015630118214513,1.034579066529484
2.9418079362278244,1.019585491426193,1.0326651415591566,1.0195269915584737,1.0304137646444993
3.0283265076322845,1.0136956859040545,1.0253963678936944,1.0136302803882493,1.0281248530696578
3.099583030356872,1.0071931096611149,1.0163274133935176,1.0071107239926793,1.0285366310865471
3.1952361626736856,1.00660809832992,1.0144468684341041,1.0065456652360336,1.0194605803826544
3.3404596462672047,1.001958128142357,1.0108175432078805,1.0018915591985258,1.0195649953641708
3.4857028316869028,1.002646974355455,1.0081471537448097,1.0025705615190235,1.024124953725304
3.564340287569759,0.9977498794248738,1.009125333979372,0.9976906926170382,1.0133649361116535
3.719317803273292,0.9836206325212405,0.9963477614360622,0.9835302974221997,1.0094693767826182
3.7916213413689244,0.9781186412220516,0.995625787604715,0.9780358009328135,0.9985811904163125
4.041072109417586,0.9878088082607139,1.0016364235635993,0.9877302948015444,1.003217201549456
4.224738836790615,0.9919411417752714,1.0082857377499592,0.9918615447480487,1.0074701155261059
4.298545024269347,0.9915603465925121,1.0091807923971468,0.9914788952249662,1.0063721053259498
4.493913895622389,0.9992124381339101,1.0167639030144637,0.9991177355980575,1.0185812020410288
4.636146270418837,1.0008808453465832,1.0179264856269912,1.0007805480861314,1.0225077587017788
4.846859118409373,1.0058749627424055,1.0279086957448211,1.0057720030791943,1.0294130541896296
5.046307371131919,1.0067101183711935,1.0260915673679987,1.006610930732907,1.0281338050668094
5.204004476479791,1.0079575999928752,1.032717785867396,1.0078753244485061,1.018053268151122
6.244805371775749,1.0085746940346485,1.0278286700172867,1.008421869682032,1.054715433980799
6.381004576934179,1.008865219578458,1.0316597207207319,1.0087312742911327,1.0429861359195893
6.6710212349558375,1.0054345173512138,1.026305467430165,1.005294139662341,1.0428690660644486
6.801839961373321,1.0028488749174256,1.0263786239894288,1.002698991963267,1.041176812466779
6.937876760600787,1.0086094059964303,1.0341911462126885,1.0084687305349176,1.0413971405471887
7.148094426446991,1.0066168420810286,1.034306263041794,1.0064807320293785,1.0397204529067403
7.797927690755287,1.0148176935703048,1.0423769497435469,1.0146637961633047,1.0591403205459295
7.932363964143907,1.0128351344483937,1.0397685275117907,1.0126871624449105,1.0518158772853459
8.098943607390929,1.015202355232074,1.0450557422862796,1.0150670124626506,1.0446059946380166
8.835218570738839,1.0222642156153299,1.049273356191696,1.022093391488167,1.0672085161139604
8.977730646284856,1.018831395586837,1.0504638315172397,1.0186514404221694,1.0657827748796551
9.09354337162193,1.0182342471855348,1.049256844601982,1.018049914983986,1.066942508953788
9.326701823670318,1.0198608763954136,1.0492460772364485,1.0196942606782355,1.0561218287613414
9.891993221202975,1.0208314439961166,1.0564505433668603,1.0206793087434054,1.0506227625476354
10.333571798597477,1.0263510229009456,1.061638677792836,1.0262046192545056,1.051140590828647
11.366928978457226,1.0324253103714809,1.067661575305071,1.03224321585961,1.0760475594002872
11.714643335908232,1.0383651973238182,1.0659112101570083,1.0381782038632625,1.0822815079786308
12.097126440825637,1.0448246941555035,1.067529626509375,1.044653863090264,1.0807498051683846
12.421934285761806,1.0430191790381864,1.0674765197957827,1.0428459449001202,1.0795183146240197
12.724905262991536,1.0391275585901751,1.0663142724669692,1.0389644487007137,1.0678120436871539
13.220667572037687,1.0461324329212491,1.0705943176151371,1.0459617570059163,1.0794448508136922
14.542734329241457,1.0574361844513058,1.0772996832022366,1.0572192066900954,1.118419726760578
14.838242690811642,1.0544486334979575,1.076868118260991,1.0542494737608625,1.103730025197009
15.466048739059884,1.0513895608512207,1.0763083835276228,1.0512076239826826,1.0941022296169305
17.012653612965874,1.0497902805081036,1.075810073864482,1.0495871017278693,1.1070324539116208
18.32126692887521,1.0596101937570233,1.0791754603649655,1.0593785674018685,1.126700824636431
19.19372566002825,1.0615637028836802,1.0775459994447492,1.0613182984476341,1.1345880667003372
19.749192080629467,1.0682895935778676,1.086356537533996,1.0680310917682048,1.1421689861356041
20.236799633100212,1.069756711286381,1.0876960376852556,1.0694949162362395,1.1413335069836468
21.45586444299817,1.0722391411658496,1.0876232847537803,1.0719530101885513,1.1567736658400904
21.83563324363924,1.0685622544442683,1.08823911646542,1.0682926757580211,1.1428499978792492
22.34636870520796,1.0618543548919943,1.0882013627714013,1.0616064209312712,1.1222229682804312
27.312178758879277,1.0697504218587885,1.089837101120794,1.0693703486636381,1.1978498482411744
27.78904940000931,1.0694455429885588,1.0890421739503835,1.069057618749428,1.1994861247807715
28.6574571937596,1.0712665710937033,1.091082588516828,1.0708809604866156,1.1977126936641416
29.680814990148754,1.0672639025804307,1.0900229697943244,1.066889002023035,1.1857394520437325
32.23959805044947,1.0673875273158129,1.0819036427321818,1.0669760543584559,1.200743108356205
33.774847709611876,1.070359905082852,1.078022704767729,1.0699394330063141,1.210305424367979
34.78404015917508,1.0749136918345878,1.0831167799113832,1.0745070016923313,1.2033626122995287
35.61224815536504,1.0774543697800936,1.0899339008155149,1.077059532209114,1.197294577754636
36.22620331356353,1.0775504427947322,1.0878100189288606,1.0771478275283222,1.2011465783584054
36.879724021340216,1.0756174370281855,1.0897578803395542,1.0752210465651033,1.1974516130947188
38.72371022240723,1.0756807789439216,1.0892242642763743,1.0752632451732078,1.2089213866134534
40.106533914449386,1.0779432941823004,1.0943190756705357,1.077535868954556,1.2026415743393881
