,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,ME1 BM5,ME1 BM6,ME1 BM7,ME1 BM8,ME1 BM9,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME2 BM6,ME2 BM7,ME2 BM8,ME2 BM9,ME2 BM10,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME3 BM6,ME3 BM7,ME3 BM8,ME3 BM9,ME3 BM10,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,ME4 BM6,ME4 BM7,ME4 BM8,ME4 BM9,ME4 BM10,ME5 BM1,ME5 BM2,ME5 BM3,ME5 BM4,ME5 BM5,ME5 BM6,ME5 BM7,ME5 BM8,ME5 BM9,ME5 BM10,ME6 BM1,ME6 BM2,ME6 BM3,ME6 BM4,ME6 BM5,ME6 BM6,ME6 BM7,ME6 BM8,ME6 BM9,ME6 BM10,ME7 BM1,ME7 BM2,ME7 BM3,ME7 BM4,ME7 BM5,ME7 BM6,ME7 BM7,ME7 BM8,ME7 BM9,ME7 BM10,ME8 BM1,ME8 BM2,ME8 BM3,ME8 BM4,ME8 BM5,ME8 BM6,ME8 BM7,ME8 BM8,ME8 BM9,ME8 BM10,ME9 BM1,ME9 BM2,ME9 BM3,ME9 BM4,ME9 BM5,ME9 BM6,ME9 BM7,ME9 BM8,ME9 BM9,ME9 BM10,BIG LoBM,ME10 BM2,ME10 BM3,ME10 BM4,ME10 BM5,ME10 BM6,ME10 BM7,ME10 BM8,ME10 BM9,BIG HiBM
192903,1.97,2.53,3.3,-99.99,1.54,1.94,-99.99,2.5,1.94,1.62,-99.99,5.22,5.79,4.1,5.26,4.05,6.26,4.97,7.14,5.48,10.34,7.41,8.82,7.93,10.78,7.75,7.99,5.61,9.25,7.92,19.54,13.28,9.02,12.66,15.89,11.79,14.24,14.39,16.03,13.59,24.03,27.86,20.33,21.4,21.5,20.77,24.68,15.28,20.32,20.83,29.15,28.52,41.15,32.92,34.56,31.68,42.45,29.68,27.71,48.77,47.31,58.33,58.3,48.82,25.19,45.23,44.11,61.34,46.54,43,67.58,95.92,84.08,81.43,85.28,79.76,73.16,83.56,83.39,65.1,176.82,165.53,156.34,170.96,195.39,133.63,138.7,135.87,168.24,-99.99,785.66,601.82,387.1,883.97,544.1,702.88,319.23,434.53,265.05,-99.99
192904,1.6,2.45,3,-99.99,1.35,1.98,-99.99,2.69,2.02,1.56,-99.99,4.32,5.4,5.06,4.94,4.04,6,4.48,6.9,5.31,9.79,6.92,8.03,8.22,10.55,6.92,8.14,5.15,8.45,8.12,18.45,13.08,8.27,11.45,14.68,11.49,13.38,14.25,15.17,13.07,22.82,25.12,19.44,19.93,20,19.77,25.39,14.6,19.18,18.87,26.79,26.1,39.87,30.45,32.53,32.37,39.94,27.68,25.9,50.3,46.04,53.43,57.08,47.08,26.88,42.12,41.76,58.55,43.94,38.89,65.38,90.67,80.06,73.1,84.76,83.37,72.98,87.06,86.54,63.96,179.41,165.23,151.23,182.48,187.38,133.07,137.67,130.82,170.73,-99.99,783.17,584.08,364.89,905.94,579.07,722.43,315.97,439.94,256.99,-99.99
192905,1.69,2.73,2.6,-99.99,1.78,1.89,-99.99,2.85,2.13,1.58,-99.99,3.43,4.84,4.85,4.65,3.89,6.73,4.59,6.57,5.15,10.3,6.55,7.56,8.35,9.89,7.62,7.95,4.82,8.71,7.82,19.35,13.13,9.6,11.51,15.63,11.95,13.67,13.46,16.64,11.3,22.18,26.77,19.26,20.42,22.22,19.44,24.97,14.79,19.18,19.66,29.96,25.03,39.81,30.69,34.98,31.62,38.66,28.72,26.46,48.66,51.38,53.82,57.17,49.32,25.71,43.91,43.46,55.57,47.59,37.13,65.63,89.63,78.64,73.04,85.14,78.57,68.09,95.5,88.94,70.25,186,166.69,158.5,174.98,175.66,132.34,135.76,130.12,179.34,-99.99,790.86,635.14,373.87,933.05,586.17,733.95,312.29,454.98,251.41,-99.99
192906,1.45,2.16,2.8,-99.99,1.33,1.53,-99.99,2.56,1.58,1.4,-99.99,2.38,4.31,4.6,4.21,3.15,5.9,3.57,6.21,4.29,9.5,5.44,6.47,7.47,8.63,6.7,6.63,3.7,7.55,5.5,18.83,11.65,9.21,9.97,14.53,11.17,12.81,11.24,15.08,10.62,20.13,24.85,17.1,18.1,20.02,18.92,22.93,13.32,17.79,17.63,28.32,24.16,37.9,25.9,34.19,26.6,35.54,24.69,24.56,41.25,47.59,48.36,51.12,45.99,23.5,41.93,39.05,50.62,44.47,36.39,60.4,84.63,67.66,65.75,84.44,71.18,67.79,93.41,90.56,75.82,178.56,166.97,148.62,170.76,156.86,124.38,134.64,130.6,173.07,-99.99,725.31,631.63,363.6,859.8,570.5,710.62,332.94,400.79,255.44,-99.99
192907,-99.99,-99.99,2.53,2.45,1.18,1.4,2.15,0.72,1.59,1.43,3.93,-99.99,4.75,4.72,4.68,5.28,4.84,4.28,4.73,4.27,10.35,8.31,8,-99.99,8.73,8.14,9.42,8.12,8.44,7.97,14.56,13.27,14.43,13.88,13.19,13.4,13.78,13.36,13.89,13.66,22.19,23.49,21.67,21.25,19.91,20.67,21.08,20.73,20.88,19.55,30.16,30.39,32,31.55,29.79,31.57,27.99,32.91,31.22,26.15,46.96,50.36,43.46,43.42,44.84,50.2,45.28,48.82,53.33,36.69,87.07,85.82,86.65,88.07,82,85.73,91.08,83.48,91.3,78.66,170.08,143.18,173.14,176.8,159.31,179.22,157.2,170.12,144.88,-99.99,856.81,437.86,696.94,379.88,1070.62,781.75,730.56,356.02,382.5,-99.99
192908,-99.99,-99.99,2.09,2.6,1.1,1.39,2.06,0.61,1.65,1.38,3.94,-99.99,4.31,4.58,4.58,4.93,4.46,3.79,4.65,4.71,9,7.75,8.03,-99.99,8.36,7.86,9.49,8.12,9.3,7.9,15.12,12.96,14.58,14.3,12.99,13.66,13.22,13.66,15.41,13.61,21.48,22.96,23.16,21.71,19.7,21.32,20.17,19.73,24.88,20.05,32.74,30.23,32.77,32.66,30.1,31.91,27.99,34.2,34.63,26.4,46.78,49.54,43.97,45.54,46.35,49.32,42.94,47.89,54.46,46.37,86.82,90.79,87.84,92.34,82.77,87.87,96.19,87.28,95.88,76.38,173.88,152.5,174.63,186.54,176.7,181.56,170.59,170.47,150.12,-99.99,873.54,456.83,750.07,405.2,1137.96,824.5,807.05,383.52,403.91,-99.99
192909,-99.99,-99.99,2.09,2.49,1.1,1.34,2.09,0.61,1.52,1.3,3.78,-99.99,4.14,4.34,3.99,4.66,4.62,4.04,4.41,4.57,8.92,7.6,7.69,-99.99,8.67,7.69,8.88,9.05,9.29,7.64,15.15,12.7,14.86,14.46,12.8,13.6,13.29,13.48,15.62,13.3,19.66,23.76,23.31,21.01,20.22,21.96,20.16,20.72,23.55,19.97,29.65,32.68,32.2,35.06,31.79,34.19,28.15,35.12,35.14,29,47.45,48.88,43.12,45.1,48.43,54.14,43.79,50.54,59.31,51.95,87.49,99.48,90.9,88.5,86.33,88.63,100.82,93.14,102.3,77.83,176.59,170.46,186.76,216.45,178.56,202.69,196.57,173.62,163.3,-99.99,932.05,483.07,835.21,472.1,1284.84,953.62,936.45,426.03,424.23,-99.99
192910,-99.99,-99.99,1.79,2.41,1.06,1.2,1.9,0.47,1.31,1.26,3.39,-99.99,3.6,4.55,3.9,3.82,4.33,3.85,3.89,4.03,9.09,6.23,7.29,-99.99,7.93,7.62,8.83,8.29,8.82,7.91,14.76,11.65,14.26,14.11,12.97,12.17,12.87,12.74,14.65,13.78,18.45,22.34,23.62,20.62,19.26,20.16,18.82,20.41,25.46,17.96,26.62,28.75,31.79,35.22,31.46,33.45,28.37,32.29,33.63,30.3,46.43,49.1,40.05,43.65,46.08,51.21,43.75,50.52,54.57,44.61,85.23,99.67,97.26,86.1,82.35,84.24,92.81,88.41,97.47,72.45,165.7,168.98,169.94,218.64,170.79,198.88,197.04,168.1,154.14,-99.99,866.8,476.12,822.17,417.74,1225.9,906.38,849.94,386.53,389.49,-99.99
192911,-99.99,-99.99,1.34,1.69,0.69,1.2,1.48,0.31,0.97,1.05,2.46,-99.99,2.64,3.47,3.21,2.99,3.6,2.67,3.36,3.31,7.09,4.75,5.8,-99.99,5.74,5.94,7.4,6.86,6.91,5.43,11.6,9.62,11.72,11.22,10.79,9.22,10.36,10.88,13.31,11.89,12.05,17.46,19.29,15.39,17.12,18.69,15.69,16.84,16.04,13.77,18.26,20.61,25.24,28.78,26.32,29.37,22.84,29.28,30.93,30.3,35.44,35.27,28.5,36.25,37.88,38.84,37.66,41.33,46.38,33.02,58.97,67.39,75.4,61.57,69.73,71.34,84.66,73.56,78.04,63.76,134.87,124.49,140.79,179.39,130.2,154.7,159.28,150.04,139.08,-99.99,637.59,373.24,641.44,335.2,1050.8,839.61,766.61,350.7,365.6,-99.99
192912,-99.99,-99.99,1.04,1.32,0.58,0.95,1.2,0.28,0.83,0.88,2.43,-99.99,1.99,2.93,2.98,3.05,2.99,2.3,2.96,2.67,6.91,3.86,4.62,-99.99,5.45,5.16,6.92,5.53,5.86,4.96,8.81,7.7,9.99,9.72,9.79,8.17,9.7,9.73,11.28,9.98,10.02,14.57,16.57,13.03,16,17.17,14.85,17.09,13.4,11.45,13.61,18.7,21.86,25.72,24.64,26.28,19.63,25.94,28.46,25.8,28.41,30.17,26.32,30.67,34.3,35.88,38.35,36.84,42.03,26.27,50.08,59.05,63.7,53.52,62.9,67.57,75.32,65.11,67.65,57.13,119.22,108.05,116.99,150.18,120.56,140.9,143.34,142.31,133.46,-99.99,544.96,326.69,524.73,281.83,929.81,764.87,672.97,323.25,334.88,-99.99
193001,-99.99,-99.99,0.6,1.36,0.39,0.83,1.1,0.23,0.78,0.76,2.42,-99.99,1.84,2.54,2.87,2.45,2.71,2.11,2.91,2.72,6.79,3.34,4.18,-99.99,5.18,4.57,6.47,5.78,4.9,4.98,8.26,7.34,9.42,9.01,9.18,7.44,9.94,9.6,11.14,9.85,10.6,13.27,16.74,12.57,17.51,19.84,14.21,16.02,13.84,12.96,11.71,18.39,21.12,25.75,23.7,26.8,19.34,25.23,28.89,28.6,29.76,30.2,26.4,29,32.44,34.32,38.84,36.42,46.13,29.35,49,61.82,61.97,49.27,60.05,66.39,74.04,65.87,71.21,72.45,120.89,114.6,117.14,159.46,120.2,140.53,150.1,137.88,133.09,-99.99,558.95,343.46,543.7,283.17,920.6,775.47,672.61,325.64,335.36,-99.99
193002,-99.99,-99.99,0.74,1.6,0.53,1.03,1.16,0.25,0.94,0.88,2.31,-99.99,2.1,2.72,3.28,3.31,3.11,2.34,3.52,2.67,6.84,3.25,4.54,-99.99,5.11,5.25,7.32,6.34,5.59,6.34,9.77,7.82,10.25,10.23,8.89,8.81,10.19,9.82,12.22,11.12,11.03,13.95,17.38,13.91,18.37,20.52,15.31,15.53,15.45,13.33,14.05,20.08,23.98,28.04,25.18,27.19,19.91,27.72,29.44,28.7,31.54,34.42,28.38,31.5,35.42,33.48,41.6,40.01,47.44,28.32,53.88,64.82,60.13,56.6,65.14,67.84,75.15,66.26,76.12,73.69,130.85,120.52,121.7,165.34,128.15,145.28,154.43,140.25,134.22,-99.99,600.04,359.52,591.46,305.38,914.64,784.17,711.72,336.61,331.48,-99.99
193003,-99.99,-99.99,0.97,1.91,0.4,0.99,1.3,0.27,1.04,0.9,2.7,-99.99,2.51,3.43,3.27,3.22,3.07,2.18,3.46,2.85,6.06,3.48,4.38,-99.99,5.61,5.31,7.01,5.99,6.21,6.63,8.98,7.91,10.43,10.65,8.52,9.46,10.12,10.23,12.99,10.87,10.24,14.53,17.95,13.79,17.79,19.03,15.82,16.38,17.51,12.94,13.74,20.87,25.03,29.03,26.27,28.19,20.15,29,29.68,27.3,31.5,34.88,28.18,33.45,33.57,34.93,41.06,41.17,45.48,27,58.63,63.77,67.86,59.29,64.33,66.27,74.67,65.7,81.06,75.35,130.94,122.42,121.16,172.18,129,153.82,160.73,138.1,141.21,-99.99,612.26,378.15,618.58,321.87,943.43,750.74,722.65,335.84,344.66,-99.99
193004,-99.99,-99.99,1.64,1.71,0.49,1.43,1.49,0.62,1,1.05,3.32,-99.99,2.5,3.17,3.2,3.5,3.64,2.44,4.02,3.09,6.24,3.46,4.94,-99.99,5.96,5.75,7.42,6.78,7.21,7.35,10.02,8.32,11.15,10.63,9.5,11.77,11.81,10.48,12.95,10.71,12.58,14.59,19.26,14.61,20.84,22.94,17.59,17.92,22.02,16.72,15.31,22.36,28.4,29.92,27.12,29.2,21.85,29.79,31.44,25.53,34.51,37.8,31.26,34.47,36.54,29.8,50.02,40.76,52.08,29.2,66.87,64.32,71.06,61.96,67.42,74.83,83.46,73.33,89.74,78.25,135.02,123.96,124.55,184.49,143.36,164.33,160.8,147.19,144.65,-99.99,650.94,409.66,661.87,328.73,1031.37,861.94,756.28,351.84,349.15,-99.99
193005,-99.99,-99.99,1.19,1.7,0.4,1.35,1.47,0.53,0.81,0.99,3.05,-99.99,2.52,3.01,2.86,3.34,3.12,2.4,4.18,2.68,6.86,3.22,4.51,-99.99,5.65,5.76,7.33,6.52,7.4,6.59,7.95,7.74,11.4,9.6,8.85,11.36,11.04,10.11,12.1,9.78,12.42,13.34,17.33,15.17,20.8,22.53,18.07,16.87,23.81,14.82,15.51,21.31,26.53,28.13,25.12,27.31,20.88,27.49,29.86,23.18,34.55,38.11,27.84,31.51,34.08,26.87,51.2,34.86,48.25,25.68,62.32,63.04,63.35,64.72,63.34,70.55,79.24,69.3,90.84,71.21,126.05,122.35,102.31,178.39,143.16,154.26,150.61,139.52,128.86,-99.99,639.5,421.69,633.07,341.46,1016.02,894.61,710.14,324.01,329.77,-99.99
193006,-99.99,-99.99,0.89,1.69,0.33,1.2,1.41,0.44,0.76,0.92,2.98,-99.99,2.17,2.57,3.13,3.33,3.05,2.2,3.55,2.92,6.47,3.06,4.41,-99.99,5.51,5.23,7.03,6.13,7.11,5.95,6.99,7.52,10.73,9.76,8.26,10.96,10.88,9.45,12,9.62,11.52,13.31,17.12,15.05,20.01,20.61,17.87,16.86,23.65,15.3,13.71,20.89,26.11,28.15,23.8,26.62,18.05,26.49,29.38,25.2,34.18,34.41,28.16,28.96,32.47,25.39,48.75,34.75,44.22,22.31,58.51,64.53,59.95,64.1,62.15,66.81,82,67.37,89.92,68.21,126.08,122.91,100.72,175.86,144.5,151.96,148.77,138.08,127.58,-99.99,643.73,420.82,647.47,324.22,987.92,875.77,689.49,319.95,324.73,-99.99
193007,0.6,-99.99,-99.99,0.22,0.69,-99.99,1.02,1.23,1.03,0.68,-99.99,2.82,3.07,1.96,3.18,2.93,2.32,2.29,2.41,2.3,4.37,-99.99,4.44,4.93,5.03,4.11,4.77,4.78,4.29,4.67,7.44,7.91,8.06,7.61,7.52,7.76,7.76,7.56,7.25,8.8,-99.99,12.14,11.45,10.61,12.17,11.28,11.31,11.83,10.91,12.11,17.11,18.74,18.29,18.9,18.79,20.28,18.97,17.76,18.14,16.44,27.25,28.42,27.61,25.9,29.45,28.12,29.87,29.45,26.62,-99.99,54.73,49.99,48.85,55.04,44.09,47.89,60.57,53.33,47.85,-99.99,128.59,134.42,102.47,93.33,124.31,119.3,111.57,115.19,84.95,-99.99,561.39,486.82,653.99,601.04,632.46,260.31,190.41,298.09,-99.99,-99.99
193008,0.59,-99.99,-99.99,0.21,0.77,-99.99,1.01,1.38,1.09,0.69,-99.99,2.92,2.81,2.3,3.9,2.86,2.42,2.21,2.54,2.14,4.06,-99.99,4.66,5.29,5.12,4.17,4.46,4.94,4.37,4.67,7.78,8.76,9.18,7.74,8.15,8.14,8.1,7.82,7.42,8.66,-99.99,12.85,11.69,11.92,12.52,11.1,11.5,12.22,11.55,12.03,18.26,19.78,19.24,20.02,19.09,21.15,18.86,19.8,18.47,17.17,27.33,29.77,29,26.87,30.61,29.59,28.89,32.15,27.47,-99.99,58.59,50.38,51.92,56.48,45.29,49.48,59.99,55.21,48,-99.99,137.6,139.04,105.55,101.5,129.6,121.86,106.51,125.54,91.18,-99.99,586.25,514.74,660.54,637.64,652.98,264.36,205.34,308.37,-99.99,-99.99
193009,0.45,-99.99,-99.99,0.1,0.6,-99.99,0.93,1.35,1.03,0.66,-99.99,2.73,2.77,1.99,3.61,3.07,2.26,2.05,2.44,2.08,4.19,-99.99,4.6,5.41,4.92,4.06,4.44,4.66,4.32,4.66,7.81,8.1,9.48,7.58,8.07,8.32,7.91,7.53,7.02,9.21,-99.99,12.07,11.18,11.52,12.11,10.89,11.47,12.06,11.31,11.8,17.89,20.14,19.06,19.71,18.84,20.73,19.03,19.03,18.13,18.05,26.39,29.53,29.34,26.92,29.92,27.57,27.78,31.96,28.39,-99.99,59.92,52.06,51.35,55.28,42.91,50.39,58.29,53.07,49.4,-99.99,137.49,137.26,103.62,99.15,132.38,118.92,103.66,118.25,69.26,-99.99,597.74,513.32,666.78,623,651.14,263.59,194.14,308.34,-99.99,-99.99
193010,0.41,-99.99,-99.99,0.17,0.45,-99.99,0.87,0.99,0.88,0.55,-99.99,1.79,1.83,1.22,2.56,2.08,1.82,1.65,1.88,1.72,3.9,-99.99,4.02,4.32,3.89,3.41,3.68,3.9,3.73,3.58,6.48,6.9,7.83,6.62,7.19,7.26,6.81,6.05,5.36,7.85,-99.99,10.8,9.18,9.95,10.76,9.27,9.12,9.88,9.23,8.92,14.6,17.43,16.24,16.64,17.56,17.65,17.09,15.55,14.43,12.33,20.64,25.67,24.23,23.76,24.67,22.67,24.17,26.73,20.79,-99.99,50.68,47.76,44.54,45.56,39.64,44.15,53.02,42.6,45.21,-99.99,118.2,124.62,87.77,82.4,111.26,108.3,89.14,87,49.83,-99.99,521.19,444.18,603.06,532.02,593.25,245.22,171.74,266.43,-99.99,-99.99
193011,0.39,-99.99,-99.99,0.17,0.17,-99.99,0.77,1.01,0.8,0.51,-99.99,1.15,1.46,1.26,2.56,1.81,1.57,1.29,1.67,1.55,3.61,-99.99,3.72,3.84,3.5,3.05,3.35,3.5,3.25,3.34,6.24,6.38,6.47,5.93,5.93,6.67,6.17,5.31,5.04,7.1,-99.99,9.34,8.67,9.76,10.13,8.69,8.75,9.11,7.35,6.73,13.3,13.91,14.51,14.97,17.15,15.87,14.73,12.93,12.2,9.69,17.22,22.78,21.46,22.66,22.65,19.39,21.49,24.93,18.66,-99.99,44,43.99,40.18,40.33,37.44,40.81,47.42,35.59,38.4,-99.99,104.3,110.23,79.8,76.26,97.38,96.69,80.64,76.31,39.86,-99.99,464.35,406.33,564.04,492.85,560.5,213.84,165.83,242.47,-99.99,-99.99
193012,0.36,-99.99,-99.99,0.15,0.2,-99.99,0.78,0.96,0.78,0.48,-99.99,1.46,1.02,1.27,2.46,1.69,1.6,1.23,1.6,1.52,3.61,-99.99,3.9,3.41,3.16,2.97,3.09,3.39,3.13,3.17,5.64,6,6.8,6.16,5.55,6.71,5.96,5.38,4.85,6.74,-99.99,9.41,8.98,9.31,9.99,8.16,8.75,9.11,6.87,6.87,12.29,14.43,13.98,14.95,16.58,15.86,14.56,14.03,11.33,8.22,17.34,21.97,21.27,22.38,22.46,18.82,22.68,22.08,19.35,-99.99,44.55,42.28,41.93,40.01,35.35,39.96,47.08,31.34,35.04,-99.99,102.09,107.99,80.97,78.41,91.22,92.11,74.01,67.83,34.88,-99.99,438.63,411.06,544.57,489.5,535.85,190.07,155.56,225.2,-99.99,-99.99
193101,0.38,-99.99,-99.99,0.09,0.2,-99.99,0.77,0.84,0.59,0.37,-99.99,1.12,0.73,1.01,1.91,1.17,1.36,0.98,1.31,1.4,3.59,-99.99,3.57,3.01,2.66,2.41,2.66,2.87,2.64,2.44,4.48,5.18,5.66,5.4,4.41,6.36,5.16,3.9,4.42,5.94,-99.99,8.46,7.88,8.13,9.29,7.41,7.56,7.98,4.92,6.61,10.51,14.97,12.83,13.36,15.36,14.28,12.62,12.38,9.68,6.46,14.35,20.22,18.8,20.66,20.61,16.22,16.8,19.49,15.81,-99.99,40.88,38.71,37.34,35.76,31.62,33.87,41.06,30.79,32.26,-99.99,93.05,98.62,72.54,71.88,80.02,79.35,60.72,55.52,24.41,-99.99,415.3,388.27,506.55,434.21,501.09,169.38,145.92,207.12,-99.99,-99.99
193102,0.36,-99.99,-99.99,0.12,0.25,-99.99,0.87,1.02,0.7,0.46,-99.99,0.78,0.82,1.29,2.17,1.42,1.55,1.16,1.59,1.66,3.82,-99.99,3.75,3.49,3.01,2.91,2.97,3.39,3,3.14,4.95,5.96,6.37,5.98,4.62,7.01,5.48,5.03,4.91,6.56,-99.99,9.24,8.49,9.59,9.88,8.25,8.46,8.17,5.84,7.51,10.95,17.81,13.8,14.41,16.34,15.65,13.79,13.42,11.19,9.39,15.06,22.34,19.71,21.63,21.28,16.26,19.25,22.29,17.91,-99.99,43.75,40.7,41.3,38.1,32.78,36.25,45.43,29.45,35.37,-99.99,99.18,103.75,76.62,74.2,85.73,93.11,70.77,66.05,32.88,-99.99,426.76,409.92,529.83,452.5,533.03,182,169.87,239.83,-99.99,-99.99
193103,0.43,-99.99,-99.99,0.12,0.42,-99.99,1.09,1.37,1.02,0.53,-99.99,0.96,0.98,1.59,3.07,2.31,1.89,1.37,2.05,1.9,3.86,-99.99,4.17,4.11,3.46,3.39,3.23,3.76,3.5,3.32,4.85,6.83,7.34,6.34,5.31,7.26,6.05,5.73,5.87,7.92,-99.99,10.38,9.98,11.63,11.03,9.02,8.9,9.3,6.9,8.45,11.73,22.22,15.42,16.31,18.23,18.24,14.05,16.09,12.7,8.81,19.07,25.26,22.62,23.49,24.21,18.26,21.2,23.35,20.89,-99.99,49.14,46.09,46.31,42.15,34.37,37.77,46.7,33.09,42.09,-99.99,112.9,116.55,88.18,88.37,92.36,94.71,73.58,75.65,46.84,-99.99,484.46,463.86,573.94,483.32,548.71,213.84,169.25,259.99,-99.99,-99.99
193104,0.38,-99.99,-99.99,0.11,0.45,-99.99,1.39,1.27,1.01,0.5,-99.99,0.88,1.13,1.47,2.91,2.4,1.68,1.21,1.95,1.63,4.99,-99.99,4.04,3.68,3.39,3.21,3,3.48,3.46,3.32,4.54,6.62,6.22,5.83,5.04,8.52,5.88,5.14,6.61,7.19,-99.99,10.11,9.1,10.59,10.32,8.65,8.56,8.36,6,7.27,11.27,22.38,14.23,14.94,17.99,17.1,13.79,14.95,11.33,7.04,16.21,22.82,20.52,22.62,21.58,17.86,18.76,21.52,19.65,-99.99,46.02,43.36,43.45,38.74,31.88,33.5,42.96,28.3,36.75,-99.99,106.42,108.32,79.41,81.83,81.74,83.86,59.26,61.96,37.62,-99.99,465.59,447.39,541.87,416.2,498.07,186.23,157.43,242.28,-99.99,-99.99
193105,0.23,-99.99,-99.99,0.1,-99.99,-99.99,1.16,1.14,0.78,0.42,-99.99,0.76,0.88,1.04,2.45,1.63,1.32,1.1,1.67,1.36,4,-99.99,3.46,2.7,2.81,3.07,2.63,2.92,2.61,2.81,3.79,5.52,5.33,4.82,4.19,7.43,5.12,4.11,5,5.86,-99.99,9.09,7.93,9.33,9.02,7.54,7.17,6.75,4.78,5.67,9.21,20.11,12.35,12.59,16.39,14.09,11.85,11.62,9.56,6.16,14.73,19.85,17.54,20.73,18.45,14.07,14.91,19.11,17.13,-99.99,39.18,37.85,39.39,34.03,26.66,29,37.78,25.06,37.55,-99.99,95.84,94.02,72.82,69.79,68.14,78.58,52.2,53.28,28.65,-99.99,419.63,414.05,505.48,374.82,449.44,152.06,143.74,219.01,-99.99,-99.99
193106,0.21,-99.99,-99.99,0.11,-99.99,-99.99,1.03,1.09,0.68,0.37,-99.99,0.68,0.77,1.16,2.14,1.26,1.19,0.84,1.44,1.08,3.63,-99.99,2.87,2.53,2.45,2.75,2.49,2.76,2.27,2.58,3.74,4.93,5.32,4.37,3.4,7.74,4.51,3.25,4.18,5.33,-99.99,8.16,6.87,8.75,7.94,7.07,6.02,5.95,4.01,4.34,7.54,15.54,10.5,10.85,14.85,12.45,11.03,9.43,7.98,5.14,13.95,17.26,15.01,19.17,15.77,10.53,11.8,15.69,13.6,-99.99,34.39,35.24,34.89,28.69,23.12,24.06,26.11,18.5,23.45,-99.99,82.51,83.9,61.08,57.96,54.93,62.5,43.09,44.27,22.17,-99.99,375.04,355.14,456.21,326.05,366.32,128.67,115.74,175.82,-99.99,-99.99
193107,0.34,-99.99,-99.99,-99.99,-99.99,0.5,0.63,0.52,0.67,0.44,-99.99,1.06,1.01,1.54,1.57,1.36,1.47,1.37,1.63,1.44,-99.99,2.72,2.76,3.17,2.67,2.87,2.72,2.7,2.83,2.68,4.24,4.68,4.88,4.76,4.89,4.68,4.21,5.15,5.08,4.5,7.85,7.2,7.6,7.69,7.32,6.77,7.5,7.22,7.48,7.01,9.76,11.86,11.97,10.94,11.48,10.88,11.86,11.14,10.88,-99.99,18.53,19.59,18.48,17.05,17.88,19.35,16.2,17.07,22.77,-99.99,34.88,35.09,29.11,32.3,35.2,38.32,32.9,34.2,27.31,-99.99,81.63,74.1,66.14,77.88,74.53,77.11,101.3,71.98,63.83,-99.99,427.83,643.29,366.52,459.72,224.27,186.62,261.55,-99.99,-99.99,-99.99
193108,0.28,-99.99,-99.99,-99.99,-99.99,0.52,0.6,0.53,0.7,0.44,-99.99,1.03,0.57,1.42,1.37,1.21,1.29,1.26,1.57,1.29,-99.99,2.66,2.82,2.86,2.57,2.52,2.38,2.7,2.64,2.65,4.01,4.34,4.67,4.47,4.53,4.28,3.95,4.82,4.42,5,6.95,6.56,6.63,7.31,6.15,6.11,6.89,7.15,6.54,6.46,9.14,11.29,10.66,10.42,10.62,9.89,10.47,9.83,9.16,-99.99,17.84,18.82,17.7,16.1,16.88,16.8,13.51,16.29,17.8,-99.99,34.2,31.93,28.08,29.54,32.26,35.59,29.85,32.24,24.23,-99.99,75.01,70.37,61.91,68.38,69.94,69.14,80.06,54.25,63.83,-99.99,405.9,605.42,350.87,411.94,202.48,150.93,237.8,-99.99,-99.99,-99.99
193109,0.3,-99.99,-99.99,-99.99,-99.99,0.46,0.59,0.51,0.6,0.41,-99.99,0.83,0.38,1.45,1.02,1.2,1.19,1.2,1.56,1.19,-99.99,3.02,3.1,2.73,2.35,2.38,2.44,2.53,2.61,2.37,4.38,4.34,4.53,4.53,4.72,4.73,3.69,4.99,4.27,4.25,6.67,6.32,6.26,7.38,5.98,5.83,6.62,7.2,5.76,6.35,9.22,11.26,10.54,10.34,10.34,10.11,10.15,9.3,8.98,-99.99,17.38,18.7,16.64,16.22,17.57,16.68,12.76,16.26,14.59,-99.99,34.12,31.43,27.45,28.63,32.99,35.8,32.35,33.47,27.31,-99.99,75.08,70.59,62.19,68.63,66.98,66.53,75.16,51.02,69.21,-99.99,396.7,615.3,370.88,392.89,204.99,150.39,230.41,-99.99,-99.99,-99.99
193110,0.12,-99.99,-99.99,-99.99,-99.99,0.38,0.38,0.29,0.4,0.3,-99.99,0.46,0.25,1.01,0.66,0.86,0.8,0.77,1.07,0.77,-99.99,2.32,2.71,1.6,1.79,1.45,1.87,1.71,1.78,1.44,3.15,3.07,3.49,3.5,2.67,3.25,2.67,3.08,2.52,2.12,4.42,4.58,4.39,4.67,4.09,4.03,4.24,5.05,4.03,4.25,8.25,7.88,6.29,7.06,7.22,6.61,7.09,5.88,5.67,-99.99,11.6,12.82,14.03,11.27,13.01,12.23,8.71,10.85,10.97,-99.99,24.06,22.08,20.77,19.64,22.33,23.25,21.58,21.65,15.18,-99.99,52.98,47.98,42.87,46.15,42.95,42.23,49.02,37.13,37.68,-99.99,272.56,450.39,269.54,316.22,148.66,99.06,150.04,-99.99,-99.99,-99.99
