,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,ME1 BM5,ME1 BM6,ME1 BM7,ME1 BM8,ME1 BM9,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME2 BM6,ME2 BM7,ME2 BM8,ME2 BM9,ME2 BM10,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME3 BM6,ME3 BM7,ME3 BM8,ME3 BM9,ME3 BM10,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,ME4 BM6,ME4 BM7,ME4 BM8,ME4 BM9,ME4 BM10,ME5 BM1,ME5 BM2,ME5 BM3,ME5 BM4,ME5 BM5,ME5 BM6,ME5 BM7,ME5 BM8,ME5 BM9,ME5 BM10,ME6 BM1,ME6 BM2,ME6 BM3,ME6 BM4,ME6 BM5,ME6 BM6,ME6 BM7,ME6 BM8,ME6 BM9,ME6 BM10,ME7 BM1,ME7 BM2,ME7 BM3,ME7 BM4,ME7 BM5,ME7 BM6,ME7 BM7,ME7 BM8,ME7 BM9,ME7 BM10,ME8 BM1,ME8 BM2,ME8 BM3,ME8 BM4,ME8 BM5,ME8 BM6,ME8 BM7,ME8 BM8,ME8 BM9,ME8 BM10,ME9 BM1,ME9 BM2,ME9 BM3,ME9 BM4,ME9 BM5,ME9 BM6,ME9 BM7,ME9 BM8,ME9 BM9,ME9 BM10,BIG LoBM,ME10 BM2,ME10 BM3,ME10 BM4,ME10 BM5,ME10 BM6,ME10 BM7,ME10 BM8,ME10 BM9,BIG HiBM
200605,-9.8317,-7.8667,-6.9864,-6.469,-4.7576,-4.8286,-3.2067,-5.3074,-3.2818,-3.4681,-9.3444,-10.0771,-6.1905,-6.1736,-5.3213,-2.2084,-2.8489,-6.0759,-3.5853,-5.7668,-8.1904,-5.2418,-8.9375,-1.2903,-4.7601,-4.1491,-3.4472,-3.2968,-2.9635,-5.5504,-3.313,-8.5196,-6.7432,-5.7836,-4.8968,-3.4719,-8.14,-5.0222,-1.1174,-4.7083,-7.9343,-9.6793,-5.819,-5.8805,-5.486,-5.6176,-2.4444,-5.1152,-0.8678,-3.64,-3.5087,-4.1172,-4.3282,-3.9741,-5.5691,-0.6662,-1.8505,-3.5279,-4.6097,1.5697,-6.055,-6.5358,-3.316,-1.4548,-1.809,-3.1757,-2.5899,-2.4127,-5.1616,-5.2739,-4.8744,-5.2788,-1.7126,-4.061,-2.1908,-4.2432,-1.176,-2.3223,-1.4509,0.4179,-4.3091,-6.1361,-4.0398,-3.8695,-5.1606,-2.753,0.8962,-1.6708,-1.6917,-6.82,-1.5567,-3.2818,-2.4084,-2.6009,-2.1333,-2.1394,-3.3056,0.5424,-3.6116,3.2332
200606,-1.7274,-1.161,-1.4698,-3.2632,1.1527,0.0569,-2.4262,-0.9166,0.3228,-0.7577,-0.3986,-0.582,0.6087,-0.6286,-1.8977,-1.8316,1.4748,1.4002,-2.3775,1.509,0.6662,-0.2471,2.9978,2.5761,0.1604,-1.3369,-2.5813,-1.2402,-0.7613,-3.2202,-1.1414,1.4567,-1.7224,1.4886,2.1418,-0.7233,2.0257,2.3293,1.854,-0.4054,-0.3456,-2.0609,-3.1152,2.7181,0.6734,-0.1959,3.3562,-0.6147,2.3499,2.3704,0.1218,-1.0149,1.4295,-3.929,-2.8488,0.1499,0.1802,-0.3521,-3.3851,2.0099,-0.7738,-1.3519,-0.205,-0.5668,-0.177,-0.2343,0.8939,-2.3387,-2.3136,0.938,2.7053,-3.7374,-0.0891,-4.788,-0.258,-4.8483,0.5132,1.4816,-2.147,0.846,2.0806,-0.2095,-0.2459,-1.6774,1.0624,0.5576,-0.1766,3.3855,3.304,3.5608,-0.3955,0.8771,-1.2992,0.4442,0.629,0.4385,1.1188,1.0752,0.7033,0.519
200607,-6.4744,-4.1866,-4.4867,-2.1124,-4.613,-2.5758,-2.9408,-1.6167,-1.529,-2.7161,-5.4631,-6.8528,-3.569,-3.4005,-2.7739,-4.0813,-1.176,-3.0444,-3.1004,-3.4546,-7.1525,-4.9079,-6.1389,-0.7448,-1.6278,-3.3629,-1.2167,-3.3831,-4.596,-2.7672,-2.3247,-7.5131,-6.8315,-3.7389,-2.9015,-3.5192,-1.3212,-0.8952,-2.3395,-6.0888,-6.9056,-6.7855,-7.0667,-2.1657,-4.7285,-2.1128,-1.7547,0.5379,0.1587,-2.5047,-6.5527,-4.632,-1.9894,-1.7283,-4.6708,-5.085,-2.3498,-3.3248,0.4301,-5.9683,-8.0236,-5.4925,-3.0608,-3.7783,-4.4664,-1.2537,-4.886,-3.5984,-0.6933,-2.8956,-3.9185,-3.5065,-3.2775,-2.2711,-2.733,-2.4602,-2.8371,-2.3326,-1.2356,-1.2839,-4.2054,0.3559,0.291,0.4146,-1.6023,2.7509,2.0606,0.2259,-2.2131,2.5127,-1.2148,-0.2557,2.1939,1.2383,0.3036,3.0074,2.5613,1.2733,4.6662,-99.99
200608,3.0036,3.8535,4.3108,1.9514,2.0226,1.8901,0.4727,1.214,2.8288,1.6737,4.2726,2.1429,2.3784,1.1782,4.3264,3.6757,4.9466,4.3188,4.1548,2.6747,4.9502,5.1758,3.7164,1.9813,3.0145,5.1192,2.5392,5.4274,3.642,0.1073,2.0839,2.1818,2.7,1.6498,2.4639,3.2437,3.7786,1.6457,0.4525,3.6237,1.5673,4.497,3.4538,2.2704,3.3247,0.7225,2.7634,1.4109,3.4356,5.7875,2.8831,0.85,0.8457,2.5999,1.8252,2.6254,2.8277,4.1416,-0.6005,3.1081,-2.1206,1.8711,4.9455,2.381,0.5856,-0.2864,1.0371,3.5313,4.2471,1.2626,3.0484,1.6562,5.3268,0.6993,-0.7438,2.3037,4.3281,2.1058,1.4148,4.086,3.6022,4.0454,1.0399,-0.7051,4.4085,1.2035,2.9996,-0.6995,-1.2928,3.6925,4.3059,4.3094,1.9963,2.7941,2.2153,2.4874,-0.1649,-0.1829,0.3318,-99.99
200609,-1.0042,-0.1214,-0.9298,0.8572,1.0627,-0.4725,1.886,0.9341,1.9011,2.2568,-0.2726,0.3578,-0.6839,1.8508,0.3089,-1.5224,-0.5105,0.3685,1.9083,1.9949,0.4514,1.9588,2.8092,0.9848,4.0081,1.0046,3.3776,0.8931,-0.5888,2.2371,-0.3641,1.8678,2.0365,0.2941,0.4648,0.2133,2.2134,0.004,2.5755,0.4461,4.0815,0.9224,0.3678,0.5001,1.7187,1.052,2.3443,0.743,1.318,-2.7529,1.6918,2.2559,-1.3162,0.9773,1.2428,1.4344,1.1656,0.1191,2.2312,0.7515,3.9621,1.6,3.24,1.914,0.7622,3.0155,1.2593,-1.5046,1.1472,0.1774,1.7062,1.3165,2.9748,2.7755,-0.6756,1.7599,1.8953,1.2854,0.8546,1.0384,3.3594,1.6985,2.6785,1.1592,0.2798,-1.0289,1.7288,1.6226,5.2187,4.7601,3.1598,2.0774,2.5266,3.6486,3.1772,1.915,3.1615,1.6258,4.1016,-99.99
200610,7.8121,6.1968,5.215,6.431,6.4436,5.3721,3.8512,4.2012,4.0414,3.6193,6.2359,8.2345,5.7523,6.8293,5.4334,7.192,3.6649,7.9696,6.0871,9.7468,9.4555,6.5679,6.9185,5.0584,3.6625,1.5332,5.6204,3.3211,3.672,9.8626,5.7217,3.4039,5.2612,4.3828,8.0998,3.5552,6.2815,3.2663,2.4521,4.8418,7.5862,3.2424,4.199,5.3433,4.5769,4.5456,2.1983,4.6002,4.6984,6.2173,4.3121,7.8783,2.7361,5.07,4.1862,1.4917,4.0916,3.5131,6.5311,3.5553,4.2015,1.8371,4.3006,3.0302,2.7652,4.8865,2.7884,3.6103,4.126,0.3605,6.869,3.2292,5.7641,4.8155,3.1925,3.2872,2.8364,2.4894,2.4576,5.112,3.4897,1.0655,3.3694,3.6495,5.1488,3.5791,5.0083,3.205,8.1019,0.0013,4.1313,2.6708,3.0607,0.0749,4.0939,3.3077,2.4756,4.5282,5.297,-99.99
200611,2.2081,1.1345,6.4698,2.4098,3.1593,0.4567,3.3694,1.1917,2.6952,1.4979,0.5622,0.9206,4.9418,-0.1737,2.3689,0.1077,1.8427,2.0277,2.5033,5.2983,3.9759,1.0683,4.0975,1.2984,0.4422,6.1408,4.2582,3.0412,4.4596,1.3969,1.4297,0.1962,5.471,1.2182,2.5866,2.9887,2.2325,3.6839,2.3553,2.7788,1.071,3.3612,5.2257,3.1382,5.0989,6.0197,1.4556,5.6924,2.4553,4.6946,6.3946,3.8497,4.4568,2.8927,4.1629,2.4555,3.6953,5.0285,4.398,2.6334,4.503,5.0835,3.8834,1.4223,4.5463,3.1024,2.428,1.8876,4.7658,3.5203,2.5831,4.0504,4.9124,5.0085,2.7608,4.4784,1.6085,3.842,3.4278,7.7333,2.1547,3.4972,0.4189,4.6927,6.0608,3.3294,3.6507,-0.0185,2.7358,-5.0032,1.587,-0.3139,2.9497,0.8349,0.5796,2.9158,1.7606,2.4477,-0.0206,-99.99
200612,1.5366,-1.2991,1.8818,1.2608,1.7871,2.1797,2.2946,3.1691,3.877,3.8697,0.3729,0.1765,-0.5596,1.408,0.2683,2.9683,1.2408,1.5171,1.4251,6.2584,-4.5486,-4.4664,-0.1883,0.0002,1.0553,1.955,-0.9662,1.9254,2.1435,1.6854,-1.178,1.2731,-1.1748,-1.301,1.32,0.068,0.3316,0.4839,0.9869,1.9503,0.1741,-0.8143,-1.3524,0.0447,0.7666,0.3955,-0.7891,3.3806,1.2843,1.141,-2.0545,-1.4867,-0.2519,0.8387,0.4019,2.6175,0.7168,1.2848,0.8439,0.7979,-1.6938,-0.2154,2.0191,1.9394,-0.5473,-0.3379,3.1512,0.3124,1.0829,3.044,-0.9324,-1.3891,-0.8041,-0.3881,0.2228,-1.5656,1.9725,2.0503,3.2129,2.3167,-0.6444,-1.9175,2.8888,-1.3433,-1.2314,2.2276,1.6189,2.027,1.7249,1.2684,-0.8561,1.1501,1.8442,0.6034,7.2391,2.1203,1.4573,4.5671,4.0187,-99.99
200701,2.5052,0.3676,1.0416,0.3743,0.2537,0.4873,0.014,1.2546,2.2589,4.504,1.5849,0.8453,-0.4795,-0.2634,0.2453,-0.2797,0.6554,-0.4011,2.5417,2.9677,3.4455,2.6532,3.3581,2.8707,0.0236,-0.6683,-0.4639,2.6344,1.7616,2.9419,2.4311,0.1377,1.4789,-0.7722,3.4863,1.6053,0.3314,1.4914,2.4197,4.1648,4.7933,2.4921,4.7313,1.2411,0.7145,2.7983,1.7081,4.7609,0.677,-0.6873,4.5492,2.6233,3.4718,2.6923,0.5911,4.7572,4.3149,3.871,1.0619,1.8569,3.2508,6.6154,1.1871,5.0572,2.3099,2.6295,4.6869,1.428,1.8132,3.4842,5.877,1.9506,3.4448,4.5357,0.7944,2.8633,3.3004,0.2848,1.6107,2.2852,3.6833,0.1837,3.9471,4.3165,5.7799,1.894,0.1723,1.642,2.5887,3.6086,2.1454,2.161,-0.2886,2.1627,1.2017,-0.6567,0.9213,-0.5308,3.9344,-99.99
200702,-0.5002,-1.0105,0.268,-2.0565,-1.5843,-2.0972,0.6745,-1.3075,-1.6962,2.2142,-0.2416,-1.6996,1.0155,-1.8486,-0.9123,-0.1264,-1.3405,-1.3823,-0.2817,-0.3177,-1.2697,-1.2421,1.012,1.7058,0.3267,-2.0168,-1.0857,-2.4669,-1.55,5.2108,-1.519,0.5699,-1.4897,-0.9155,1.0523,0.7326,-2.3879,-0.042,0.3506,-0.5522,-0.0019,0.929,2.3332,0.2899,2.9602,0.7765,0.1158,-3.065,-2.4784,-2.29,-0.2696,1.5559,0.7172,-0.9203,1.551,-0.3897,3.4464,-0.5888,2.5927,3.1166,-1.9543,0.8915,0.0108,0.447,-0.307,0.7149,0.6324,2.2519,1.7396,3.1973,-1.5133,0.8152,-0.4929,1.0311,3.6595,-1.3413,-0.2053,-1.5148,-0.6863,0.4541,-0.0053,-1.5437,0.4326,2.2552,1.5694,0.702,2.9657,0.2079,-0.7836,-3.0767,-3.2599,-2.3581,-2.1714,-1.7292,-4.4608,-3.9337,-2.0914,-1.5647,-3.2346,-99.99
200703,2.9498,1.8375,-1.819,-0.4101,2.167,-1.8808,0.1253,0.6457,-0.8316,1.0719,-1.54,-0.1671,1.0024,0.2474,0.5581,2.5287,2.8704,0.9951,1.7225,1.0223,-0.502,0.3823,3.0992,2.3457,0.8032,-0.6618,4.1736,1.7973,-0.8416,-2.8977,0.2833,4.0025,0.3952,0.7812,0.5152,-1.9162,-1.7387,0.3384,-1.1647,1.4521,1.9233,2.8198,4.6885,2.9524,1.6691,2.7453,2.7538,2.2407,2.2077,1.7725,2.4493,3.7714,0.8012,1.2298,1.5421,1.3482,1.4013,-0.6646,0.91,0.5091,0.5039,0.6636,1.9485,2.3207,-1.0955,1.2979,1.6608,3.341,2.2129,6.5782,2.1479,0.3458,-1.1674,2.3715,2.9514,-2.925,-1.2779,-0.1919,3.3852,3.1749,-0.8999,1.1646,-0.2078,1.6284,3.7262,1.8984,0.9507,1.6038,1.3839,-1.4676,1.7045,-0.197,1.7311,0.2833,1.564,3.3487,0.9674,0.9422,0.9116,-99.99
200704,2.7575,4.5695,-0.1026,1.0546,1.527,1.2915,-0.4462,0.7344,2.2228,2.096,1.3673,5.7454,-0.6358,0.5303,-0.3012,0.2801,-0.3994,-0.4567,0.8609,1.523,3.3162,1.4197,2.6748,2.7691,-0.4705,-1.6719,2.0511,0.4687,2.0725,3.1214,2.8027,1.6494,2.2128,3.2877,1.8804,3.9072,-1.2919,1.8692,0.4667,6.6757,2.1933,2.7163,2.4866,4.4037,5.3974,4.2311,4.2002,0.3426,0.356,6.9913,5.1868,2.7528,3.7156,5.2968,3.9645,3.4523,4.6822,2.7551,1.1944,6.1672,2.957,3.0985,4.7692,4.2684,4.7742,3.7329,4.5266,6.7658,2.21,6.0633,6.0124,4.3352,3.6125,3.4218,3.7404,6.1824,5.5196,6.3932,1.7214,2.6653,5.8085,1.9346,4.4609,5.2184,1.8051,1.1498,4.9274,3.2119,3.0919,3.5434,4.3936,6.414,4.2521,3.9444,4.666,4.8063,1.8775,3.0352,3.8953,-99.99
200705,0.6143,3.307,5.4989,3.1033,0.041,4.1516,2.7679,2.0494,1.9124,3.1546,2.2976,2.6203,3.5722,1.5357,2.8025,3.9114,4.3714,3.4008,2.5332,5.3714,1.5747,4.279,2.6283,4.0088,2.0669,5.4546,5.8492,0.8821,-0.3614,3.262,4.8426,2.8534,6.2786,2.6507,4.6931,3.8127,0.8935,0.6735,6.1717,6.1082,6.7504,6.3897,3.9591,8.3777,4.5538,3.3046,5.3409,3.9883,4.3477,6.2305,6.6462,8.3791,5.0619,2.7106,6.384,5.9133,3.9312,5.709,2.1961,4.0863,3.1298,5.0781,3.272,2.4544,4.692,1.6803,4.0495,6.69,2.2802,9.0213,4.4473,4.8544,2.9046,4.265,6.4355,5.598,5.1292,3.656,1.9834,-0.4118,4.0235,2.1486,3.07,6.7121,4.3427,2.7715,0.7688,0.8501,0.8205,-0.0281,2.9664,1.8683,4.1977,3.789,2.6664,4.8396,2.6154,5.8965,4.1924,-99.99
200706,-1.2553,1.0967,-0.3088,-0.8231,-1.8974,-0.932,-1.6964,-0.2621,0.4886,0.1787,1.6587,-0.3054,1.2068,-1.5703,0.5484,-1.3976,1.1189,-1.9648,-1.9265,2.7073,0.2334,-2.9455,-1.5995,-0.4913,-1.3443,-2.5282,-0.2124,-2.8373,-2.2529,0.9748,-3.1074,1.3934,-2.2868,-2.662,-0.7443,-1.1879,-2.2917,-5.5086,-3.0047,-3.472,-0.7879,-0.583,0.9301,-0.1309,-3.0478,-0.6339,0.9117,-4.3048,-3.7309,2.7851,-1.3621,-0.4035,-0.6843,0.3374,1.0305,1.3732,-3.1294,-0.4173,-2.8055,-3.8299,-2.6652,-1.1927,-2.059,0.2851,-2.8836,-3.9235,-2.2958,-3.4183,-3.496,5.1497,-0.159,0.3864,-3.0279,-2.6155,-1.1652,-5.5325,-2.8276,-2.7102,-2.9613,-2.0532,-2.8924,-0.4054,-2.2703,0.3052,-1.2434,-1.376,-3.4309,-4.431,-4.2894,9.8677,-2.1065,-0.8025,0.4737,-2.9216,-3.7403,-1.0512,-3.6071,-2.1095,-2.6479,-99.99
200707,-5.1297,-5.5981,-7.0025,-5.8514,-7.1896,-3.8957,-5.7252,-5.3548,-8.8493,-4.1789,-5.5831,-6.2253,-7.4711,-5.9881,-6.5418,-7.5677,-9.949,-6.9944,-7.7711,-12.3004,-4.2088,-4.0895,-5.6699,-5.556,-6.9774,-6.5189,-7.9451,-8.9911,-7.7286,-13.8654,-3.1092,-7.5799,-5.8496,-6.5229,-4.6432,-4.5164,-4.0852,-7.0208,-7.5741,-11.5079,-2.5538,-5.4679,-2.7663,-4.2384,-5.2386,-3.9743,-6.2002,-4.9948,-9.9573,-3.9438,-1.2523,-3.3994,-3.2191,-2.7224,-4.0421,-7.66,-6.2002,-5.5358,-7.4301,-7.4364,-2.4427,-0.8029,-6.8792,-4.723,-5.0442,-4.2784,-6.5164,-3.9106,-6.2005,-10.8612,-4.0955,-2.6242,-1.8609,-6.7802,-5.745,-9.0118,-3.6256,-6.7128,-6.9744,-7.2476,-2.3495,-1.7819,-1.6638,-3.8667,-1.2556,-0.4143,-3.0686,-6.7349,-6.511,-10.357,0.7456,-2.7514,-1.0909,-1.3082,-6.3155,-4.5373,-6.0599,-3.3868,-4.7942,-4.5386
200708,-0.66,-1.7941,-1.4064,1.479,-0.3374,0.2574,0.0751,-1.7067,-1.5918,-5.8481,1.3625,3.963,2.4366,2.2687,1.8342,2.5526,3.6975,1.7071,-2.6793,-1.4703,5.8725,-1.0849,3.5928,5.968,0.2358,3.9023,5.5724,3.2798,1.9239,-5.7784,3.5745,0.7778,0.4135,1.0333,2.3316,3.7697,4.2034,1.7502,1.5077,-4.5159,0.716,0.4876,5.5367,1.6002,0.9831,1.1258,2.5671,0.9495,-0.2334,-1.3673,-3.5376,-0.7353,3.9933,-0.5503,1.8774,-3.1114,0.6367,-2.4474,-2.7253,-9.3013,2.4646,1.0777,-1.8078,1.4109,-0.3388,-1.0207,-2.5242,-1.6293,-0.9502,-10.1325,0.6877,2.1526,0.149,1.0637,-2.9722,-1.2807,-2.4027,2.5967,-0.9332,2.8875,1.1878,-0.0824,0.917,1.2937,0.964,1.8003,-2.7481,-5.3604,-2.1705,-4.5067,2.2586,2.1894,1.9653,4.1348,1.2982,2.5099,5.0761,1.7759,0.9035,-0.3768
200709,2.7338,0.3813,4.0984,2.7378,0.5997,0.0833,0.6611,1.5948,0.5586,0.2258,1.5023,4.2825,3.3925,-0.3123,0.8178,-0.3282,1.3468,0.315,-2.6237,-4.2592,0.365,6.2471,0.6613,0.2056,0.92,0.7522,0.9567,-1.179,1.7331,-2.9322,3.7466,1.2456,2.6457,0.339,0.793,0.1024,1.2667,2.5497,-0.006,-2.0833,2.7892,2.6712,2.3194,0.9327,1.8208,2.6853,-1.7221,5.7921,1.1246,-3.0489,4.4316,2.9834,3.8045,6.0357,2.0815,1.533,1.9136,1.0919,3.0679,3.0226,4.6919,5.0818,-1.6403,2.9013,2.8329,2.0207,2.8734,-0.799,-0.1084,5.1341,1.6806,3.5359,4.8014,1.0016,1.8932,0.0714,2.6718,2.7853,-1.8448,3.6922,2.6307,3.0336,4.1209,4.0474,2.9844,3.3163,3.8522,4.8189,2.3955,9.6006,6.4089,4.7184,4.9209,0.3993,3.812,0.7647,0.9749,3.208,3.5861,5.3222
200710,2.6104,2.7569,1.0827,1.2351,-1.1455,1.3169,0.3417,-0.1614,-1.8698,-0.1953,2.8015,6.009,0.8614,1.7734,-1.0969,0.8317,0.0684,-0.3946,-1.6234,0.6293,0.0615,7.1607,3.64,4.8676,0.0127,1.2042,0.1298,-0.8551,1.9529,0.6251,5.3423,1.608,4.4274,4.9738,1.3814,1.276,0.2466,6.8526,0.4971,-4.3947,2.3618,4.4595,7.4532,-0.5999,5.6858,7.7935,-1.255,-2.547,8.7126,1.7685,4.5422,4.5605,2.1727,-1.1445,2.6516,1.0393,2.8171,4.3104,2.1271,2.8975,8.3552,1.0193,1.0421,4.4593,2.5755,4.8086,5.3973,-0.3863,-2.178,-6.1543,1.2186,2.8432,1.8522,0.8051,-0.2582,1.2388,1.5695,3.3258,-2.22,0.7763,1.8746,-0.5731,3.0901,6.4733,4.8236,2.7574,1.2261,3.0872,-0.6197,1.002,8.7198,1.7232,0.1454,3.7166,-0.1426,0.23,-3.8942,3.6404,0.6312,-2.5912
200711,-10.8896,-9.3593,-8.4394,-8.5297,-7.5555,-9.7517,-7.2769,-8.5577,-7.0464,-8.6595,-8.2682,-10.0887,-7.2454,-10.2923,-7.258,-7.4285,-7.3642,-8.601,-8.742,-13.3728,-5.2799,-7.9738,-7.5399,-8.3198,-5.9638,-7.9138,-9.5674,-7.5231,-8.5565,-9.1337,-6.9903,-6.4114,-8.7031,-3.721,-7.4588,-4.0928,-3.8108,-6.4884,-5.1259,-13.7711,-1.9744,-6.6158,-8.1723,-5.1721,-3.969,-7.1951,-9.4258,-4.1424,-4.3702,-5.7386,-14.3398,-7.3002,-6.6392,-5.2984,-5.3737,-8.1384,-5.019,-2.1906,-2.611,-9.9499,-7.858,-3.8287,-6.2169,-4.3554,-6.172,-6.9389,-2.908,-5.2777,-4.6725,-9.2386,-3.7544,-3.2645,-3.2825,-6.0979,-9.0384,-6.369,-4.6802,-9.4667,-9.5349,-3.6472,-4.3922,-2.7039,-2.2004,-1.7129,-0.6204,-3.7812,-5.1432,-7.3364,-5.388,-12.9092,-4.9322,-1.884,-1.4749,-5.2619,-7.33,-3.8504,-8.7261,-2.1829,-4.8084,-6.6873
200712,-0.6987,-1.3764,2.3525,0.2582,0.891,-1.8106,0.8289,-0.337,-2.3012,-2.0762,-1.8223,-0.6652,2.3461,-1.0513,-2.8931,-2.9572,-0.911,-2.0452,-0.5654,3.0877,0.5773,-2.1089,0.9344,-0.3512,-1.1841,-0.8964,0.3451,1.9457,-0.619,-0.5608,4.9879,-0.891,-0.3898,0.6395,1.6908,0.1453,-0.2581,0.9671,-1.1029,-1.8697,0.426,-1.2552,1.8519,-3.0228,-0.0235,-3.9881,-3.4769,-1.325,-0.5331,-1.6866,-7.7176,-0.8924,-2.4526,0.9449,0.7063,0.0533,1.9872,-2.0634,0.2208,-0.435,-3.2795,-1.5824,-2.0641,2.1095,-1.7254,-4.7835,0.0667,-0.6875,-0.2544,-2.1005,-0.5619,1.709,1.3712,-1.7168,-2.5383,-4.7306,-1.8099,-2.0158,-4.6014,-1.4665,0.7954,-0.5118,-1.3322,4.2224,-1.2933,1.1908,3.7157,-1.1316,-1.409,-7.9938,0.1223,-2.6568,0.8262,-2.5145,-1.7845,-0.926,-3.203,-1.0783,0.4387,3.1536
200801,-9.8145,-10.729,-7.4924,-7.34,-6.5563,-5.5703,-4.395,-6.5317,-4.637,-5.0108,-11.1896,-13.1533,-9.1227,-9.7436,-4.4691,-11.5789,-4.0617,-3.8833,-3.9492,-5.3973,-8.3563,-11.3765,-6.3338,-6.8484,-7.5907,-7.0238,-5.6566,-3.5015,-4.5523,-4.1158,-12.6046,-4.8956,-5.5399,-8.8045,-6.4313,-8.0404,-2.3582,-1.9223,-6.5993,1.8639,-3.0461,-6.8848,-8.9516,-3.1627,-4.7926,-4.878,-2.3027,-1.1527,-11.1382,-1.1666,-6.135,-7.725,-5.8704,-4.7464,-8.3889,-7.6095,-3.1946,-5.3579,-6.4595,-5.3151,-8.9004,-5.9944,-4.7881,-7.9285,-7.2951,-2.5053,-5.6238,-5.7384,-0.9066,-0.5886,-5.3761,-8.9531,-7.8552,-7.5183,-5.4395,-1.7623,-0.8444,-6.9811,1.2093,-11.6542,-7.8487,-7.6182,-6.7579,-4.0182,-5.7111,-3.8257,-8.1876,-1.4182,-3.3711,0.3045,-11.2994,-5.3887,-5.5276,-2.389,-4.5715,-5.352,-0.5963,-5.474,-1.4696,-8.383
200802,-4.705,-3.8879,-2.9959,-5.4631,-5.2685,-4.5928,-0.7342,-2.6087,-3.6538,-1.0385,-7.5474,-5.8261,-4.2979,-3.596,-4.852,-4.9351,-2.2352,-4.1069,-5.1365,-8.1766,-6.3582,-3.7024,-4.1265,0.5522,2.0993,0.0299,-1.18,-5.2387,0.7304,-3.1146,-8.2156,-1.1183,1.6008,-2.8162,-0.1222,-5.5508,-7.6261,0.4148,-6.4114,-10.1569,-6.5412,-2.2021,-2.3139,-2.0473,-1.9729,-7.0617,-3.9944,-0.1969,-7.4246,-5.3408,-5.6587,-0.4391,-0.9777,0.5227,-3.6284,5.038,1.12,-4.1867,-1.6843,1.4084,-1.1069,1.4317,-2.7451,3.6469,-0.7216,-0.6929,-2.1614,0.32,-9.7866,-3.6521,-4.4433,1.2431,-0.4118,-5.7779,-0.9691,-7.9937,-3.1271,-3.5117,-5.5288,0.7263,-4.7806,-0.6642,-2.4622,2.9894,-1.9433,-3.1449,-1.9863,-5.1902,-4.415,-6.7919,-5.6122,1.3133,-2.0804,-2.5207,-6.4179,-0.2016,-9.3089,-2.9064,-4.294,-9.2384
200803,-3.3023,-5.5268,-2.7099,-1.38,0.6124,0.2432,-2.2358,-0.3478,-1.0712,-1.5565,-3.0527,-5.034,1.3734,-2.3785,5.5085,2.8456,3.3295,0.4505,1.9102,0.4793,-2.1339,-0.0573,-0.226,2.4331,0.2078,2.4994,3.6801,1.8842,0.7397,5.1556,-3.3398,2.9208,0.5735,3.5465,1.6909,3.3095,-1.4166,1.9495,-1.8075,0.6871,-5.2346,0.1827,0.9426,3.4357,-3.495,-0.6673,1.2137,-2.5162,0.497,-4.4945,-5.791,-2.6424,0.3123,0.8882,-1.3744,-4.0851,-3.1194,1.1777,-4.0912,6.1327,-2.3464,-3.3587,-2.1679,-2.3694,-0.5437,-4.4292,-4.3067,-2.1267,-1.6681,-1.8597,-0.2838,3.0639,-1.744,-2.3778,-2.1452,-3.1386,-4.6514,-0.1331,-1.3951,-0.1232,-2.3514,-0.5348,4.1119,-3.6125,-2.2308,-3.3094,-2.8924,-4.8001,-0.4825,-9.7502,1.5341,-0.3147,2.451,0.1313,-4.3757,-5.3602,-3.6289,-2.6616,-1.5111,6.5843
200804,0.7274,1.3797,5.1412,0.3017,0.0635,1.9559,0.3871,0.4273,0.5865,0.4214,4.8425,5.271,6.1854,2.0903,2.6553,-0.1903,2.7431,-1.0734,-0.2775,2.784,0.8989,2.0468,3.2016,1.3705,2.5744,3.0214,5.3055,-1.3853,2.7537,1.4823,5.9856,2.1963,8.4507,3.164,3.6271,4.4865,2.1107,4.9711,-2.9168,1.8177,5.2991,7.2125,11.8446,0.4765,8.1687,7.1946,6.9154,5.5541,6.0964,7.0786,1.8532,11.2246,6.3498,7.9406,7.0452,14.4524,9.7235,16.1132,5.9668,11.5566,1.7529,5.2809,2.9781,11.7428,4.7409,7.2882,7.826,10.0056,1.3115,7.585,5.8588,8.1861,6.5896,4.4644,9.8016,0.7873,11.2233,2.437,0.2527,5.9923,3.8172,5.9632,11.7546,7.566,0.4816,9.4202,9.1695,1.6473,6.9683,13.7889,4.2456,2.0663,2.6522,2.2831,8.304,6.5571,3.4707,3.699,8.2975,3.233
